"LOC_BLANK","BRANCH_COUNT","CALL_PAIRS","LOC_CODE_AND_COMMENT","LOC_COMMENTS","CONDITION_COUNT","CYCLOMATIC_COMPLEXITY","CYCLOMATIC_DENSITY","DECISION_COUNT","DECISION_DENSITY","DESIGN_COMPLEXITY","DESIGN_DENSITY","EDGE_COUNT","ESSENTIAL_COMPLEXITY","ESSENTIAL_DENSITY","LOC_EXECUTABLE","PARAMETER_COUNT","HALSTEAD_CONTENT","HALSTEAD_DIFFICULTY","HALSTEAD_EFFORT","HALSTEAD_ERROR_EST","HALSTEAD_LENGTH","HALSTEAD_LEVEL","HALSTEAD_PROG_TIME","HALSTEAD_VOLUME","MAINTENANCE_SEVERITY","MODIFIED_CONDITION_COUNT","MULTIPLE_CONDITION_COUNT","NODE_COUNT","NORMALIZED_CYLOMATIC_COMPLEXITY","NUM_OPERANDS","NUM_OPERATORS","NUM_UNIQUE_OPERANDS","NUM_UNIQUE_OPERATORS","NUMBER_OF_LINES","PERCENT_COMMENTS","LOC_TOTAL","class","dataset_name","altered_attribute","noise_level"
16,33,4,16,11,0,21,0.21,0,0,12,0.57,72,1,0,84,2,22.65,104.25,246186.04,0.79,430,0.01,13677,1650.86,0.05,0,0,53,0.16,139,291,18,27,129,24.32,100,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,5,2,1,3,0,3,0.23,0,0,1,0.33,12,1,0,12,0,18.95,10.29,2007.31,0.07,42,0.1,111.52,740.97,0.33,0,0,11,0.15,19,23,12,13,20,25,13,"FALSE","pc4","HALSTEAD_VOLUME",0.6
7,13,5,9,9,24,7,0.22,12,2,6,0.86,30,1,0,23,0,33.28,16.03,8555.65,0.18,111,0.06,475.31,929.22,0.14,6,12,25,0.14,37,74,15,13,50,43.9,32,"TRUE","pc4","HALSTEAD_VOLUME",0.6
6,3,4,8,5,4,2,0.07,2,2,2,1,24,1,0,20,0,38.14,38.52,56592.42,0.49,282,0.03,3144.02,1433.5,0.5,1,2,24,0.05,113,169,22,15,41,39.39,28,"TRUE","pc4","HALSTEAD_VOLUME",0.6
1,7,2,0,0,0,4,0.33,0,0,3,0.75,16,1,0,12,0,22.77,11.56,3040.34,0.09,59,0.09,168.91,-387.38,0.25,0,0,14,0.21,16,43,9,13,19,0,12,"FALSE","pc4","HALSTEAD_VOLUME",0.6
9,5,3,8,4,0,3,0.14,0,0,2,0.67,15,3,1,14,0,34.87,25.2,22143.15,0.29,160,0.04,1230.18,557.76,1,0,0,14,0.08,63,97,25,20,37,46.15,22,"FALSE","pc4","HALSTEAD_VOLUME",0.6
30,61,12,4,60,98,31,0.24,38,2,13,0.42,108,23,0,127,1,49.33,58.5,168831,0.96,481,0.02,9379.5,3294.59,0.74,30,50,79,0.14,171,310,38,26,223,33.51,131,"FALSE","pc4","HALSTEAD_VOLUME",0.6
6,5,1,0,2,8,3,0.11,4,2,1,0.33,12,1,0,28,1,28.96,13.46,5249.74,0.13,82,0.07,291.65,-119.13,0.33,2,4,11,0.08,29,53,14,13,38,6.67,28,"FALSE","pc4","HALSTEAD_VOLUME",0.6
27,29,4,0,10,46,15,0.19,18,2,9,0.6,58,14,0,80,1,40.31,61.67,153302.39,0.83,430,0.02,8516.8,2660.11,0.93,14,23,45,0.12,148,282,30,25,128,11.11,80,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,10,5,0,1,0,6,0.16,0,0,6,1,26,1,0,37,3,36.73,32.52,38830,0.4,203,0.03,2157.22,976.01,0.17,0,0,22,0.14,72,131,31,28,42,2.63,37,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,37,4,0,4,0,20,0.43,0,0,7,0.35,72,12,0,47,2,25.93,65,109570.84,0.56,289,0.02,6087.27,2003.76,0.6,0,0,54,0.36,117,172,27,30,55,7.84,47,"FALSE","pc4","HALSTEAD_VOLUME",0.6
8,15,1,4,8,20,8,0.36,6,3,2,0.25,22,1,0,18,1,26.2,18.41,8874.62,0.16,94,0.05,493.03,333.43,0.13,7,10,16,0.2,31,63,16,19,40,40,22,"TRUE","pc4","HALSTEAD_VOLUME",0.6
18,9,1,2,7,16,5,0.1,8,2,1,0.2,18,1,0,49,1,30.75,35.76,39329.66,0.37,218,0.03,2184.98,108.71,0.2,4,8,15,0.06,76,142,17,16,78,15.52,51,"TRUE","pc4","HALSTEAD_VOLUME",0.6
3,26,2,4,1,32,14,0.34,10,3,5,0.36,42,9,0,37,1,26.59,44,51485.85,0.39,217,0.02,2860.32,1164.18,0.64,11,16,30,0.3,80,137,20,22,47,11.9,41,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,1,2,0,0,0,1,0.17,0,0,1,1,3,1,0,6,0,15.42,4.8,355.24,0.02,20,0.21,19.74,444.28,1,0,0,4,0.1,6,14,5,8,10,0,6,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,13,5,0,0,0,7,0.37,0,0,4,0.57,28,7,1,19,1,26.05,18,8439.31,0.16,90,0.06,468.85,266.58,1,0,0,23,0.33,38,52,19,18,21,0,19,"FALSE","pc4","HALSTEAD_VOLUME",0.6
4,3,1,0,0,4,2,0.2,2,2,1,0.5,7,1,0,10,1,14.63,9.75,1390.58,0.05,33,0.1,77.25,448.76,0.5,1,2,7,0.13,13,20,8,12,16,0,10,"FALSE","pc4","HALSTEAD_VOLUME",0.6
12,13,9,8,10,24,7,0.19,12,2,6,0.86,31,1,0,28,0,60.82,9.92,5988.69,0.2,115,0.1,332.71,527.05,0.14,6,12,26,0.12,43,72,26,12,60,39.13,36,"TRUE","pc4","HALSTEAD_VOLUME",0.6
18,19,2,3,9,30,10,0.32,12,2,5,0.5,32,7,0,28,0,22.91,31.57,22836.01,0.24,146,0.03,1268.67,1852.36,0.7,9,15,24,0.17,52,94,14,17,60,30,31,"FALSE","pc4","HALSTEAD_VOLUME",0.6
9,5,4,1,9,8,3,0.08,4,2,2,0.67,23,1,0,37,0,43.31,28.5,35176.89,0.41,221,0.04,1954.27,1084.04,0.33,2,4,22,0.05,95,126,30,18,58,21.28,38,"TRUE","pc4","HALSTEAD_VOLUME",0.6
2,3,2,5,9,4,2,0.17,2,2,1,0.5,7,1,0,7,1,12.8,14.86,2825.31,0.06,44,0.07,156.96,336.95,0.5,1,2,7,0.08,16,28,7,13,25,66.67,12,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,3,0,0,0,4,2,0.18,2,2,1,0.5,6,1,0,11,2,16.8,6.43,694.29,0.04,27,0.16,38.57,-66.84,0.5,1,2,6,0.14,10,17,7,9,14,0,11,"FALSE","pc4","HALSTEAD_VOLUME",0.6
15,31,7,0,0,60,16,0.48,30,2,15,0.94,76,1,0,33,0,35.6,30,32042.61,0.36,230,0.03,1780.14,1790.83,0.06,15,30,62,0.3,65,165,13,12,54,0,33,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,13,5,0,0,0,7,0.41,0,0,6,0.86,32,6,0,17,1,25.42,19.69,9851.11,0.17,101,0.05,547.28,-260.92,0.86,0,0,27,0.33,42,59,16,15,21,0,17,"FALSE","pc4","HALSTEAD_VOLUME",0.6
4,1,2,0,0,0,1,0.25,0,0,1,1,3,1,0,4,1,16.5,2,66,0.01,11,0.5,3.67,-1079.71,1,0,0,4,0.1,4,7,4,4,10,0,4,"FALSE","pc4","HALSTEAD_VOLUME",0.6
79,35,5,24,56,58,18,0.2,24,2,5,0.28,67,15,0,65,1,40.85,46.55,88507.21,0.63,326,0.02,4917.07,1664.06,0.83,17,29,51,0.08,128,198,33,24,232,55.17,89,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,5,4,0,0,0,3,1,0,0,2,0.67,13,1,0,0,2,0,0,0,0,0,0,0,101.68,0.33,0,0,12,0.21,0,0,0,0,14,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
45,30,5,3,36,52,16,0.27,26,2,13,0.81,69,16,1,57,0,24.44,62.25,94697.4,0.51,277,0.02,5260.97,980.91,1,13,26,55,0.11,83,194,18,27,150,40.63,60,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,5,0,1,0,0,3,0.27,0,0,1,0.33,10,1,0,10,2,14,10.83,1642.56,0.05,34,0.09,91.25,369.65,0.33,0,0,9,0.23,15,19,9,13,13,9.09,11,"FALSE","pc4","HALSTEAD_VOLUME",0.6
23,7,4,3,12,12,1,0.03,6,2,1,1,21,1,0,28,0,29.47,25.11,18571.43,0.25,142,0.04,1031.75,1930.04,1,3,6,19,0.01,53,89,19,18,70,34.88,31,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,11,0,0,0,0,6,0.26,0,0,1,0.17,23,6,1,23,1,21.82,26.11,14874.09,0.19,115,0.04,826.34,508.98,1,0,0,19,0.24,43,72,14,17,25,0,23,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,3,0,0,0,4,2,0.2,2,2,1,0.5,6,1,0,10,2,10.05,12.5,1570.53,0.04,33,0.08,87.25,261.37,0.5,1,2,6,0.17,10,23,4,10,12,0,10,"FALSE","pc4","HALSTEAD_VOLUME",0.6
30,11,2,9,17,20,6,0.19,10,2,5,0.83,24,1,0,23,1,30.74,15.56,7439,0.16,94,0.06,413.28,752.65,0.17,5,10,20,0.08,35,59,18,16,80,53.06,32,"FALSE","pc4","HALSTEAD_VOLUME",0.6
9,7,5,5,4,12,4,0.22,6,2,3,0.75,18,1,0,13,0,23.66,13.46,4289.42,0.11,67,0.07,238.3,416.79,0.25,3,6,16,0.12,29,38,14,13,33,40.91,18,"TRUE","pc4","HALSTEAD_VOLUME",0.6
0,3,1,0,0,4,2,0.22,2,2,2,1,7,1,0,9,0,11.16,10.5,1230.67,0.04,30,0.1,68.37,505.68,0.5,1,2,7,0.18,14,16,6,9,11,0,9,"FALSE","pc4","HALSTEAD_VOLUME",0.6
25,13,1,4,26,24,7,0.19,12,2,1,0.14,29,1,0,32,0,26.82,49.14,64763.93,0.44,240,0.02,3598,106.47,0.14,6,12,24,0.08,94,146,22,23,88,48.39,36,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,3,0,0,0,0,2,1,0,0,1,0.5,6,1,0,0,1,0,0,0,0,0,0,0,-66.57,0.5,0,0,6,0.2,0,0,0,0,10,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,1,1,0,0,0,1,0.1,0,0,1,1,2,1,0,10,2,14.99,5.33,426.42,0.03,21,0.19,23.69,-659.64,1,0,0,3,0.08,8,13,6,8,12,0,10,"FALSE","pc4","HALSTEAD_VOLUME",0.6
8,143,14,3,0,0,73,0.51,0,0,60,0.82,357,15,0,139,0,104.26,72.74,551711.63,2.53,1052,0.01,30650.65,8084.09,0.21,0,0,286,0.48,507,545,115,33,151,2.11,142,"FALSE","pc4","HALSTEAD_VOLUME",0.6
8,52,13,0,11,0,28,0.45,0,0,17,0.61,108,22,0,62,2,46.13,44.69,92128.28,0.69,328,0.02,5118.24,1856.45,0.79,0,0,82,0.34,143,185,48,30,82,15.07,62,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,-306.66,1,0,0,2,1,0,2,0,2,1,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
27,9,2,5,20,14,5,0.24,6,2,2,0.4,19,3,0,16,1,19.73,17.18,5824.66,0.11,73,0.06,323.59,602.86,0.6,4,7,16,0.07,27,46,11,14,69,60.98,21,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,0.33,0,0,1,1,1,1,0,3,0,17.27,2.5,107.96,0.01,13,0.4,6,176.42,1,0,0,2,0.2,5,8,5,5,5,0,3,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,944.2,1,0,0,2,1,0,1,0,1,1,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,3,0,0,0,0,2,0.15,0,0,1,0.5,5,1,0,13,1,18.86,5.5,570.49,0.03,24,0.18,31.69,-565.72,0.5,0,0,5,0.14,9,15,9,11,14,0,13,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,3,0,0,0,4,2,0.18,2,2,1,0.5,6,1,0,11,1,6.45,20,2578.55,0.04,33,0.05,143.25,123.64,0.5,1,2,6,0.15,10,23,3,12,13,0,11,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,5,3,0,1,8,3,0.2,4,2,3,1,12,3,1,15,1,18.69,8.56,1368.13,0.05,37,0.12,76.01,105.1,1,2,4,11,0.15,14,23,9,11,20,6.25,15,"FALSE","pc4","HALSTEAD_VOLUME",0.6
5,7,3,0,0,10,4,0.2,4,2,3,0.75,17,3,0,20,1,18.34,19.5,6972.75,0.12,77,0.05,387.38,1050.55,0.75,3,5,15,0.15,26,51,10,15,27,0,20,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,3,0,2,0,4,2,0.29,2,2,1,0.5,6,1,0,5,3,12.44,9,1008,0.04,28,0.11,56,66.41,0.5,1,2,6,0.18,14,14,7,9,11,28.57,7,"FALSE","pc4","HALSTEAD_VOLUME",0.6
20,15,3,8,11,28,8,0.18,14,2,3,0.38,32,1,0,36,0,33.18,25.65,21826.86,0.28,161,0.04,1212.6,740.16,0.13,7,14,26,0.1,54,107,20,19,77,34.55,44,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,5,0,0,0,8,3,0.6,4,2,1,0.33,10,1,0,5,0,9.6,9.17,806.67,0.03,22,0.11,44.81,49.71,0.33,2,4,9,0.33,11,11,6,10,9,0,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,1,3,0,6,0,1,0.07,0,0,1,1,10,1,0,14,0,41.04,6.42,1689.97,0.09,62,0.16,93.89,-492.93,1,0,0,11,0.04,22,40,12,7,24,30,14,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,1,1,0,0,0,1,0.33,0,0,1,1,2,1,0,3,0,9.05,2,36.19,0.01,7,0.5,2,-371.75,1,0,0,3,0.13,2,5,2,4,8,0,3,"FALSE","pc4","HALSTEAD_VOLUME",0.6
10,3,5,0,4,4,2,0.12,2,2,2,1,10,1,0,17,1,45.17,6.32,1801.85,0.1,60,0.16,100.1,23.59,0.5,1,2,10,0.06,30,30,19,8,33,19.05,17,"FALSE","pc4","HALSTEAD_VOLUME",0.6
12,9,6,1,39,16,1,0.02,8,2,1,1,34,1,0,48,2,68.44,22.43,34432.76,0.51,268,0.04,1912.93,1510.16,1,4,8,31,0.01,95,173,36,17,102,45.45,49,"FALSE","pc4","HALSTEAD_VOLUME",0.6
11,9,1,0,7,16,5,0.31,8,2,1,0.2,22,1,0,16,5,19.88,23.68,11146.31,0.16,99,0.04,619.24,514.53,0.2,4,8,19,0.13,51,48,14,13,40,30.43,16,"FALSE","pc4","HALSTEAD_VOLUME",0.6
23,3,9,0,11,4,2,0.06,2,2,2,1,15,1,0,31,1,53.71,11.17,6703.96,0.2,112,0.09,372.44,903.12,0.5,1,2,15,0.03,54,58,29,12,67,26.19,31,"TRUE","pc4","HALSTEAD_VOLUME",0.6
0,1,1,0,0,0,1,0.17,0,0,1,1,2,1,0,6,1,15.86,3.5,194.27,0.02,15,0.29,10.79,-367.42,1,0,0,3,0.13,6,9,6,7,8,0,6,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,3,2,0,0,4,2,0.22,2,2,2,1,8,1,0,9,0,29.95,3,269.58,0.03,23,0.33,14.98,-125.52,0.5,1,2,8,0.18,9,14,9,6,11,0,9,"FALSE","pc4","HALSTEAD_VOLUME",0.6
21,15,3,14,14,28,8,0.17,14,2,4,0.5,36,1,0,33,0,67.61,22.34,33751.49,0.5,265,0.04,1875.08,742.74,0.13,7,14,30,0.1,92,173,35,17,84,45.9,47,"TRUE","pc4","HALSTEAD_VOLUME",0.6
0,13,0,0,0,0,7,1,0,0,1,0.14,21,7,1,0,1,0,0,0,0,0,0,0,-45.98,1,0,0,16,0.47,0,0,0,0,15,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,9,3,0,0,0,5,0.24,0,0,3,0.6,23,5,1,21,2,26.48,21.47,12211.91,0.19,110,0.05,678.44,670.01,1,0,0,20,0.22,48,62,19,17,23,0,21,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,3,1,0,0,0,2,0.33,0,0,1,0.5,6,1,0,6,0,16.07,4.5,325.53,0.02,19,0.22,18.08,1576.03,0.5,0,0,6,0.22,5,14,5,9,9,0,6,"FALSE","pc4","HALSTEAD_VOLUME",0.6
5,3,2,0,0,0,2,0.15,0,0,2,1,9,1,0,13,2,15.26,13.81,2912.11,0.07,48,0.07,161.78,-327.67,0.5,0,0,9,0.1,17,31,8,13,20,0,13,"FALSE","pc4","HALSTEAD_VOLUME",0.6
10,19,4,6,7,0,11,0.24,0,0,5,0.45,34,3,0,39,1,18.57,60,66844.92,0.37,191,0.02,3713.61,727.66,0.27,0,0,25,0.17,70,121,21,36,64,25,45,"FALSE","pc4","HALSTEAD_VOLUME",0.6
12,5,6,0,27,8,1,0.03,4,2,1,1,24,1,0,30,1,63.11,17,18239.92,0.36,203,0.06,1013.33,1974.63,1,2,4,23,0.01,68,135,26,13,71,47.37,30,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,15,0,0,0,0,8,0.42,0,0,1,0.13,25,6,0,19,1,7.53,74,41237.44,0.19,120,0.01,2290.97,-945.66,0.75,0,0,19,0.38,37,83,5,20,21,0,19,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,17,1,0,0,0,9,1,0,0,2,0.22,31,9,1,0,2,0,0,0,0,0,0,0,380.25,1,0,0,24,0.47,0,0,0,0,19,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,1,0,0,1,0,1,0.5,0,0,1,1,1,1,0,2,1,8,3,72,0.01,8,0.33,4,2585.57,1,0,0,2,0.2,2,6,2,6,5,33.33,2,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,7,1,0,0,0,4,0.5,0,0,3,0.75,16,1,0,8,0,14.27,14.3,2917.2,0.07,51,0.07,162.07,432.53,0.25,0,0,14,0.27,13,38,5,11,15,0,8,"FALSE","pc4","HALSTEAD_VOLUME",0.6
15,1,8,8,8,0,1,0.05,0,0,1,1,11,1,0,11,2,118.03,3.19,1200.82,0.13,74,0.31,66.71,803.54,1,0,0,12,0.01,37,37,29,5,134,59.26,19,"FALSE","pc4","HALSTEAD_VOLUME",0.6
9,3,0,1,7,6,2,0.4,2,3,1,0.5,5,1,0,4,0,11.72,8,750.12,0.03,24,0.13,41.67,-867.83,0.5,2,3,5,0.09,8,16,5,10,23,66.67,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,5,2,0,0,0,3,0.5,0,0,2,0.67,11,1,0,6,0,18.13,7.5,1020,0.05,34,0.13,56.67,298.16,0.33,0,0,10,0.23,9,25,6,10,13,0,6,"FALSE","pc4","HALSTEAD_VOLUME",0.6
24,31,8,52,21,52,16,0.15,22,2,10,0.63,61,9,0,52,1,45.07,43.48,85224.2,0.65,339,0.02,4734.68,1804.13,0.56,15,26,47,0.11,121,218,32,23,151,58.4,104,"TRUE","pc4","HALSTEAD_VOLUME",0.6
19,43,11,3,8,52,27,0.18,24,2,21,0.78,113,11,0,145,0,82.59,47.25,184399.83,1.3,565,0.02,10244.44,4493.76,0.41,14,26,88,0.15,212,353,83,37,177,7.05,148,"FALSE","pc4","HALSTEAD_VOLUME",0.6
3,9,4,0,0,0,5,0.5,0,0,4,0.8,21,1,0,10,0,22.9,11.69,3127.8,0.09,63,0.09,173.77,-1280.48,0.2,0,0,18,0.26,17,46,8,11,19,0,10,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,5,1,14,4,8,3,0.17,4,2,1,0.33,11,1,0,4,0,12.12,13.2,2112,0.05,40,0.08,117.33,-396.68,0.33,2,4,10,0.12,12,28,5,11,26,81.82,18,"TRUE","pc4","HALSTEAD_VOLUME",0.6
0,11,1,0,0,0,6,1,0,0,2,0.33,24,4,0,0,1,0,0,0,0,0,0,0,-142.89,0.67,0,0,20,0.21,0,0,0,0,29,0,0,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,9,0,0,0,0,5,0.45,0,0,1,0.2,18,5,1,11,2,8.96,17,2590.27,0.05,39,0.06,143.9,935.29,1,0,0,15,0.38,17,22,5,10,13,0,11,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,9,1,0,0,0,5,0.45,0,0,3,0.6,18,1,0,11,2,16.12,14.3,3299.03,0.08,51,0.07,183.28,982.47,0.2,0,0,15,0.38,22,29,10,13,13,0,11,"FALSE","pc4","HALSTEAD_VOLUME",0.6
11,9,3,4,16,16,5,0.21,8,2,2,0.4,20,3,0,20,1,25.05,13.43,4520.52,0.11,70,0.07,251.14,403.27,0.6,4,8,17,0.09,31,39,15,13,53,50,24,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,1,1,0,0,0,1,0.25,0,0,1,1,2,1,0,4,0,8.54,4.67,186.03,0.01,12,0.21,10.33,221.89,1,0,0,3,0.14,4,8,3,7,7,0,4,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,7,2,0,0,0,4,0.5,0,0,3,0.75,16,1,0,8,0,17.15,11.92,2435.45,0.07,50,0.08,135.3,1193.33,0.25,0,0,14,0.27,13,37,6,11,15,0,8,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,5,0,0,0,0,3,0.6,0,0,1,0.33,7,3,1,5,1,13.11,4.8,301.96,0.02,17,0.21,16.78,931.86,1,0,0,6,0.5,6,11,5,8,6,0,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
20,15,1,0,14,28,8,0.22,14,2,5,0.63,31,1,0,36,0,29.49,29.8,26179.43,0.29,164,0.03,1454.41,1283.85,0.13,7,14,25,0.11,69,95,22,19,72,28,36,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,1,0,0,0,0,1,0.33,0,0,1,1,1,1,0,3,0,14.34,3.5,175.66,0.02,14,0.29,9.76,-122.69,1,0,0,2,0.04,5,9,5,7,23,0,3,"FALSE","pc4","HALSTEAD_VOLUME",0.6
1,1,1,0,5,0,1,0.14,0,0,1,1,4,1,0,7,0,14.02,9.75,1333.23,0.05,35,0.1,74.07,837.95,1,0,0,5,0.07,13,22,6,9,15,41.67,7,"FALSE","pc4","HALSTEAD_VOLUME",0.6
5,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,-8.88,1,0,0,2,0.13,0,1,0,1,8,0,1,"FALSE","pc4","HALSTEAD_VOLUME",0.6
13,19,4,1,17,32,10,0.26,12,2,6,0.6,45,8,0,37,3,64.06,30.39,59183.26,0.65,331,0.03,3287.96,2218.84,0.8,10,16,37,0.14,110,221,38,21,71,32.72,38,"FALSE","pc4","HALSTEAD_VOLUME",0.6
11,9,3,6,11,16,5,0.11,8,2,4,0.8,23,1,0,40,1,32.18,22.75,16658.75,0.24,154,0.04,925.49,-364.98,0.2,4,8,20,0.07,49,105,14,13,70,29.82,46,"TRUE","pc4","HALSTEAD_VOLUME",0.6
12,55,12,2,3,0,34,0.4,0,0,15,0.44,121,17,0,84,2,49.42,59.29,173747.07,0.98,445,0.02,9652.62,2790.15,0.5,0,0,89,0.33,181,264,58,38,102,5.62,86,"FALSE","pc4","HALSTEAD_VOLUME",0.6
0,3,0,0,0,4,2,0.4,2,2,1,0.5,5,1,0,5,3,9.87,5.63,312.22,0.02,15,0.18,17.35,-753.77,0.5,1,2,5,0.29,5,10,4,9,7,0,5,"FALSE","pc4","HALSTEAD_VOLUME",0.6
4,3,1,1,0,4,2,0.2,2,2,1,0.5,7,1,0,9,1,16.64,8.94,1328.8,0.05,35,0.11,73.82,2005.71,0.5,1,2,7,0.13,13,22,8,11,16,10,10,"TRUE","pc4","HALSTEAD_VOLUME",0.6
22,7,16,3,15,16,4,0.11,8,2,3,0.75,30,1,0,33,0,65.05,11.02,7893.16,0.24,129,0.09,438.51,487.48,0.25,4,8,28,0.05,47,82,32,15,75,35.29,36,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,33,6,2,0,0,17,0.47,0,0,7,0.41,68,14,0,34,1,23,44.18,44903.55,0.34,184,0.02,2494.64,1904.69,0.82,0,0,53,0.44,81,103,22,24,39,5.56,36,"FALSE","pc4","HALSTEAD_VOLUME",0.6
16,19,8,10,6,16,11,0.23,6,2,8,0.73,35,5,0,38,0,45.92,15.77,11414.37,0.24,127,0.06,634.13,930.88,0.45,5,8,26,0.15,43,84,30,22,72,29.63,48,"FALSE","pc4","HALSTEAD_VOLUME",0.6
4,3,0,0,2,4,2,0.29,2,2,1,0.5,6,1,0,7,0,9.86,6.67,438.19,0.02,19,0.15,24.34,-799.4,0.5,1,2,6,0.13,5,14,3,8,15,22.22,7,"FALSE","pc4","HALSTEAD_VOLUME",0.6
19,13,3,5,19,24,7,0.23,12,2,4,0.57,29,5,0,25,0,13.72,40.09,22050,0.18,110,0.02,1225,-150.64,0.71,6,12,24,0.1,42,68,11,21,70,48.98,30,"FALSE","pc4","HALSTEAD_VOLUME",0.6
16,13,4,0,1,24,7,0.37,12,2,6,0.86,31,6,0,19,0,28.97,19.29,10774.31,0.19,115,0.05,598.57,769,0.86,6,12,26,0.17,36,79,14,15,42,5,19,"FALSE","pc4","HALSTEAD_VOLUME",0.6
5,67,16,1,1,0,34,0.37,0,0,30,0.88,153,17,0,90,2,77.21,42.88,141975.76,1.1,542,0.02,7887.54,2146.77,0.5,0,0,121,0.35,243,299,51,18,98,2.17,91,"FALSE","pc4","HALSTEAD_VOLUME",0.6
14,1,10,3,7,0,1,0.07,0,0,1,1,11,1,0,11,0,59.86,4.16,1034.06,0.08,55,0.24,57.45,1554.17,1,0,0,12,0.03,19,36,16,7,37,47.62,14,"TRUE","pc4","HALSTEAD_VOLUME",0.6
1,7,2,0,0,0,4,0.4,0,0,3,0.75,16,1,0,10,0,17.72,10.83,2080,0.06,48,0.09,115.56,-56.33,0.25,0,0,14,0.31,13,35,6,10,13,0,10,"FALSE","pc4","HALSTEAD_VOLUME",0.6
4,6,1,8,0,4,4,0.09,2,2,2,0.5,15,1,0,37,1,35.88,23.06,19076.12,0.28,164,0.04,1059.78,625.71,0.25,1,2,13,0.08,49,115,17,16,51,17.78,45,"TRUE","pc4","HALSTEAD_VOLUME",0.6
4,5,0,0,10,0,3,0.38,0,0,1,0.33,11,1,0,8,0,19.97,6.61,872.67,0.04,33,0.15,48.48,1212.24,0.33,0,0,10,0.13,17,16,9,7,24,55.56,8,"FALSE","pc4","HALSTEAD_VOLUME",0.6
16,13,3,0,10,24,7,0.18,12,2,4,0.57,29,1,0,40,0,29.27,34,33832.75,0.33,194,0.03,1879.6,790.17,0.14,6,12,24,0.1,72,122,18,17,68,20,40,"FALSE","pc4","HALSTEAD_VOLUME",0.6
13,3,2,0,11,4,2,0.06,2,2,1,0.5,15,1,0,32,0,39.18,18.35,13195.42,0.24,148,0.05,733.08,-181.42,0.5,1,2,15,0.03,52,96,17,12,58,25.58,32,"FALSE","pc4","HALSTEAD_VOLUME",0.6
5,1,1,0,0,0,1,0.08,0,0,1,1,2,1,0,12,1,23.98,8,1534.53,0.06,46,0.13,85.25,305.94,1,0,0,3,0.05,16,30,9,9,19,0,12,"FALSE","pc4","HALSTEAD_VOLUME",0.6
2,1,0,1,0,0,1,0.14,0,0,1,1,1,1,0,6,0,15.39,10.56,1716.57,0.05,37,0.09,95.37,1154.68,1,0,0,2,0.09,13,24,8,13,11,14.29,7,"FALSE","pc4","HALSTEAD_VOLUME",0.6
